_id,business_name,business_id,pitch_id,business_founders[0],business_founders[1],business_founders[2],business_founders[3],business_founders[4],Business Attributes.Business Fundamentals.Business Origin Story.Inspiration Source,Business Attributes.Business Fundamentals.Business Origin Story.Development Timeline,Business Attributes.Business Fundamentals.Regulatory Requirements.Compliance Status,Business Attributes.Business Fundamentals.Regulatory Requirements.Specific Compliance,Business Attributes.Business Fundamentals.Regulatory Requirements.Regulatory Bodies,Business Attributes.Business Fundamentals.Market Recognition.Achievements & Awards,Business Attributes.Business Fundamentals.Market Recognition.Public Perception,Business Attributes.Business Fundamentals.Industry Classification.Primary Industry,Business Attributes.Business Fundamentals.Industry Classification.Sub-Industry Examples,Business Attributes.Business Fundamentals.Development Stage,Business Attributes.Business Fundamentals.Business Model.Primary Revenue Model,Business Attributes.Business Fundamentals.Business Model.Target Market Segment,Business Attributes.Financial Metrics.Revenue Brackets (Annual),Business Attributes.Financial Metrics.Profitability Status,Business Attributes.Financial Metrics.Cost Structure Components,Business Attributes.Financial Metrics.Investment Profile.Previous Funding Sources,Business Attributes.Financial Metrics.Investment Profile.Investment Ask,Business Attributes.Financial Metrics.Investment Profile.Equity Offered,Business Attributes.Market Position.Customer Engagement.Feedback Channels,Business Attributes.Market Position.Customer Engagement.Customer Loyalty Programs,Business Attributes.Market Position.Digital Presence.Online Platforms,Business Attributes.Market Position.Digital Presence.Digital Marketing Channels,Business Attributes.Market Position.Market Size Categories,Business Attributes.Market Position.Competition Level,Business Attributes.Market Position.Competitive Position,Business Attributes.Product/Service Attributes.Innovation Level,Business Attributes.Product/Service Attributes.Intellectual Property Status,Business Attributes.Product/Service Attributes.Development Status,Business Attributes.Team Composition.Leadership Experience,Business Attributes.Team Composition.Background,Business Attributes.Team Composition.Team Size,Business Attributes.Team Composition.Expertise Coverage,Business Attributes.Growth & Scalability.Growth Rate,Business Attributes.Growth & Scalability.Scalability Potential,Business Attributes.Growth & Scalability.International Potential,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.Manufacturing Impact,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.End-of-Life Management,Business Attributes.Impact & Sustainability.Community Integration.Local Impact,Business Attributes.Impact & Sustainability.Community Integration.Global Responsibility,Business Attributes.Impact & Sustainability.Environmental Impact,Business Attributes.Impact & Sustainability.Social Impact,Business Attributes.Impact & Sustainability.Sustainability Practices,Business Attributes.Risk Assessment.Operational Risks,Business Attributes.Risk Assessment.Market Risks,Business Attributes.Risk Assessment.Financial Risks,Business Attributes.Exit Strategy.Planned Exit Options,Business Attributes.Exit Strategy.Exit Timeline,Business Attributes.Innovation & Research.Research & Development.R&D Focus Areas,Business Attributes.Innovation & Research.Research & Development.Research Partnerships,Business Attributes.Innovation & Research.Technology Integration.Core Technologies,Business Attributes.Innovation & Research.Technology Integration.Technology Implementation,Business Attributes.Customer Experience.Service Delivery.Service Channels,Business Attributes.Customer Experience.Service Delivery.Customer Journey,Business Attributes.Customer Experience.Personalization Capabilities.Data Collection,Business Attributes.Customer Experience.Personalization Capabilities.Customization Options,Business Attributes.Additional Considerations.Cultural Fit,Business Attributes.Additional Considerations.Marketing Strategy,Business Attributes.Additional Considerations.Customer Relationship,business_founders[0].name,business_founders[1].name,business_founders[2].name,business_founders[3].name,business_founders[0].role,business_founders[1].role,business_founders[2].role,business_founders[3].role,business_founders,business_founders[0].confidence,Business Attributes.Financial Metrics.Revenue Brackets (Annual).Last Year,Business Attributes.Financial Metrics.Revenue Brackets (Annual).This Year
67bb3a7ec16cfda851c689d6,Kelp Caviar,kelp_caviar_1,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Fully Compliant,FDA,FDA,not_provided,Luxury/Premium,Food & Beverage,Artisanal & Specialty Foods,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$250,000 - $500,000",Consistently Profitable,not_provided,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Moderate Innovation,not_provided,Production Ready,Solo Founder,not_provided,Solo Founder,not_provided,Fast Growth (50-100% annual),Highly Scalable,International Expansion Ready,Sustainable Packaging,Recyclable Products,not_provided,not_provided,Minimal Environmental Impact,Job Creation,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,not_provided,Usage Period,Purchase History,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3a7ec16cfda851c689d7,Lecture World,lecture_world_accordion,not_provided,not_provided,,,,,Technological Innovation,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,Tech-Forward,Transportation & Logistics,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$250,000 - $500,000",not_provided,Manufacturing & Production,not_provided,not_provided,not_provided,not_provided,not_provided,Company Website,not_provided,Small Market ($1M-$10M),High Competition (10+ competitors),Niche Player,Significant Improvement,Patent Pending,Production Ready,Industry Veterans,Technical Experts,Small Team (4-10),Technical/Engineering,Moderate Growth (20-50% annual),Moderately Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Competition Level,Capital Requirements,not_provided,not_provided,Technology Innovation,not_provided,not_provided,In-House Development,Online Platform,not_provided,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3a7ec16cfda851c689d8,Cucumber Clothing,cucumber_clothing_1,not_provided,not_provided,,,,,Personal Problem/Need,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Fashion & Apparel,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",not_provided,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,Customer Service,not_provided,Company Website,Social Media Marketing,Micro Market (<$1M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,not_provided,not_provided,Early Growth (<20% annual),Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Online Platform,Usage Period,not_provided,not_provided,Customer-Centric,Digital Marketing,Relationship-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689d9,Space To Co,space_to_co,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,Not_provided,Not_provided,Not_provided,Not_provided,Technology & Digital,E-commerce Platforms,Initial Market Launch,Commission-Based,Business-to-Business (B2B),"Under $50,000",Pre-Profit Stage,Technology Infrastructure,Accelerator/Incubator Program,"$250,000 - $500,000",11-15%,Direct Feedback,Not_provided,Online Marketplace,Social Media Marketing,Small Market ($1M-$10M),High Competition (10+ competitors),New Entrant,Moderate Innovation,Trademarks,Market Testing,First-Time Entrepreneurs,Business/Management,Co-Founders (2-3),Technical/Engineering,Early Growth (<20% annual),Moderately Scalable,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Technology Risks,Competition Level,Capital Requirements,Strategic Acquisition,Not_provided,User Experience,Not_provided,Not_provided,Not_provided,Online Platform,Awareness Phase,Not_provided,Not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689da,Tech21,not_provided,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,Patent Compliance,not_provided,not_provided,Innovation Pioneer,Technology & Digital,Mobile Applications,Growth Phase,Direct Sales (One-time Purchase),Business-to-Business (B2B),"$500,000 - $1 million",Early Profitability,Research & Development,Bootstrap Only,"$250,000 - $500,000",5-10%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,Patent Pending,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,Industry-Specific,Moderate Growth (20-50% annual),Moderately Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689db,Leglue,leglue_1,not_provided,Trip Phillips,Lee Phillips,Ally Phillips,,,Personal Problem/Need,Emergency Response,Fully Compliant,Patent Compliance,not_provided,Patent Awards,not_provided,Consumer Goods & Retail,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$50,000 - $100,000",not_provided,Raw Materials & Supplies,Bootstrap Only,"$50,000 - $250,000",not_provided,not_provided,not_provided,Company Website,not_provided,Micro Market (<$1M),not_provided,Niche Player,Significant Improvement,Granted Patents,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,not_provided,Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Licensing Deal,Event-Dependent,Product Innovation,not_provided,not_provided,not_provided,Online Platform,not_provided,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689dc,The Handbag,handbag_1,not_provided,not_provided,,,,,Market Gap Identification,Opportunity-Driven,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Consumer Goods & Retail,E-commerce Platforms,Prototype Development,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Marketing & Advertising,Crowdfunding,"$50,000 - $250,000",not_provided,Beta Testing,not_provided,Online Marketplace,not_provided,Micro Market (<$1M),Emerging Market (New category),New Entrant,Moderate Innovation,not_provided,Beta Testing,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Marketing/Sales,Pre-Growth,Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,not_provided,not_provided,Market Innovation,not_provided,not_provided,not_provided,Online Platform,Awareness Phase,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689dd,Beer Pal,beer_pal_pitch_1,not_provided,not_provided,,,,,Market Gap Identification,not_provided,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Technology & Digital,Mobile Applications,Initial Market Launch,Advertisement-Based,Business-to-Business (B2B),"Under $50,000",Pre-Profit Stage,Marketing & Advertising,Bootstrap Only,"$250,000 - $500,000",11-15%,not_provided,not_provided,Mobile App,Social Media Marketing,not_provided,not_provided,New Entrant,not_provided,not_provided,not_provided,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,Fast Growth (50-100% annual),Highly Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Technology Risks,Market Acceptance,Capital Requirements,not_provided,not_provided,Business Model Innovation,not_provided,not_provided,not_provided,Mobile App,Awareness Phase,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689de,Freckleberry Chocolate Factory,not_provided,not_provided,,,,,,Industry Experience,Gradual Evolution,Not Yet Started,State/Local Compliance,State Agencies,not_provided,Quality Leader,Food & Beverage,Snacks & Confectionery,Growth Phase,Direct Sales (One-time Purchase),Business-to-Business (B2B),"$500,000 - $1 million",Consistently Profitable,Raw Materials & Supplies,Bootstrap Only,"$250,000 - $500,000",16-20%,Customer Service,not_provided,Company Website,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,Business/Management,Moderate Growth (20-50% annual),Moderately Scalable,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Market Access,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Physical Store,Purchase Decision,not_provided,not_provided,Customer-Centric,not_provided,Transaction-Based,Megan,,,,Owner,,,,,,,
67bb3a7fc16cfda851c689df,Double Chuck Drill,not_provided,not_provided,not_provided,,,,,Technological Innovation,Gradual Evolution,Not Yet Started,Health & Safety Compliance,not_provided,Patent Awards,not_provided,Manufacturing & Industrial,Robotics & Automation,Prototype Development,Licensing & Royalties,Business-to-Business (B2B),Pre-Revenue,Pre-Profit Stage,Research & Development,Bootstrap Only,"$50,000 - $250,000",21-25%,not_provided,not_provided,not_provided,not_provided,not_provided,Moderate Competition (4-10 competitors),not_provided,Significant Improvement,Granted Patents,Prototype Phase,Mixed Experience Team,Technical Experts,Co-Founders (2-3),Technical/Engineering,Pre-Growth,Moderately Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Technology Risks,Market Acceptance,Capital Requirements,Licensing Deal,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,not_provided,,,,,,,,,,,,
67bb3a7fc16cfda851c689e0,Toilet Cobra,not_provided,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,Patent Compliance,not_provided,not_provided,Innovation Pioneer,Home & Garden,not_provided,Prototype Development,Hardware + Software Combined,Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Manufacturing & Production,Bootstrap Only,not_provided,not_provided,not_provided,Subscription Benefits,not_provided,not_provided,Small Market ($1M-$10M),Limited Competition (1-3 competitors),New Entrant,Significant Improvement,Patent Pending,Prototype Phase,First-Time Entrepreneurs,Sales Leaders,Co-Founders (2-3),Marketing/Sales,Pre-Growth,Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,Health Improvement,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,Industry Partnership,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,Traditional Advertising,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689e1,Track Tag,not_provided,not_provided,not_provided,,,,,not_provided,not_provided,not_provided,Data Privacy Compliance,not_provided,not_provided,not_provided,Technology & Digital,Mobile Applications,Initial Market Launch,Subscription Services,Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,not_provided,Bootstrap Only,"$250,000 - $500,000",5-10%,not_provided,not_provided,Mobile App,not_provided,Micro Market (<$1M),Emerging Market (New category),New Entrant,Moderate Innovation,not_provided,Market Testing,First-Time Entrepreneurs,not_provided,not_provided,Technical/Engineering,Early Growth (<20% annual),Technology Dependent,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Technology Risks,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Mobile App,Onboarding Process,Data Collection,Service Personalization,Innovation Focus,not_provided,Subscription-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689e2,Outer-Box,not_provided,not_provided,Gayle Blanchflower,,,,,Market Gap Identification,Market-Driven Timing,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Consumer Goods & Retail,not_provided,Beta Testing/Market Testing,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,"$100,000 - $250,000",not_provided,Beta Testing,not_provided,not_provided,not_provided,Small Market ($1M-$10M),No Direct Competition,New Entrant,Minor Enhancement,not_provided,Market Testing,First-Time Entrepreneurs,Marketing Professionals,Co-Founders (2-3),Marketing/Sales,Pre-Growth,Moderately Scalable,Local Market Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,No Specific Timeline,Product Innovation,not_provided,not_provided,not_provided,not_provided,Usage Period,not_provided,not_provided,Innovation Focus,Traditional Advertising,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689e3,Moe's Bows,moes_bows_1,not_provided,Tramika Morris,Mo Morris,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,not_provided,not_provided,Media Coverage,Trendsetter,Fashion & Apparel,not_provided,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$50,000 - $100,000",Early Profitability,Raw Materials & Supplies,Bootstrap Only,"$50,000 - $250,000",not_provided,not_provided,not_provided,E-commerce Platform,Social Media Marketing,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Minor Enhancement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Small Team (4-10),not_provided,Moderate Growth (20-50% annual),Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,Long-term (5-10 years),Product Innovation,not_provided,not_provided,not_provided,Online Platform,not_provided,not_provided,not_provided,Community-Focused,Social Media Focus,Relationship-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689e4,Drywall Ax,drywall_ax_1,not_provided,not_provided,,,,,Personal Problem/Need,Sudden Inspiration,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing & Industrial,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Early Profitability,Manufacturing & Production,Friends & Family,"$50,000 - $250,000",not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,Mixed Experience Team,not_provided,Co-Founders (2-3),not_provided,Moderate Growth (20-50% annual),Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,not_provided,not_provided,not_provided,Physical Store,Usage Period,not_provided,not_provided,Innovation Focus,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3a7fc16cfda851c689e5,Astrology Calculator,not_provided,not_provided,,,,,,not_provided,not_provided,Not Yet Started,Data Privacy Compliance,not_provided,not_provided,not_provided,Technology & Digital,Mobile Applications,Prototype Development,Subscription Services,Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Technology Infrastructure,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,Mobile App,not_provided,not_provided,High Competition (10+ competitors),New Entrant,Me-Too Product,No Protection,Beta Testing/Market Testing,First-Time Entrepreneurs,not_provided,Solo Founder,Technical/Engineering,Pre-Growth,Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,not_provided,not_provided,Technology Risks,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,User Experience,not_provided,not_provided,In-House Development,Mobile App,Awareness Phase,Demographic Data,not_provided,Technology Focus,not_provided,Transaction-Based,Brian Kendall,,,,Founder,,,,,,,
